tconst	titleType	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person	oscarNominations	oscarWins
tt0040416	movie	Hamlet	Hamlet	1948	154	Drama	7.5	19135	nm0000059	nm0000636,nm0000059	"(nm0000059,actor,[""Hamlet, Prince of Denmark""]),(nm0001739,actress,[""Ophelia, and Daughter""]),(nm0491406,actor,[""Francisco""]),(nm0460874,actor,[""Bernardo""]),(nm0703033,actor,[""Marcellus""]),(nm0532277,actor,[""Sea Captain""]),(nm0930732,actor,[""First Player""]),(nm0873743,actor,[""Player King""]),(nm0850788,actor,[""Player Queen""]),(nm0001088,actor,[""Osric""])"	7	4
tt0040428	short	Heart to Heart	Heart to Heart	1949	21	Documentary,Short	5.5	134	nm0902270	nm0604712		1	0
tt0040458	movie	I Remember Mama	I Remember Mama	1948	134	Drama,Family	7.8	6262	nm0828419	nm0090840,nm0886668,nm0285361	"(nm0002050,actress,[""Mama (Martha Hanson)""]),(nm0000895,actress,[""Katrin Hanson""]),(nm0393028,actor,[""Uncle Chris""]),(nm0233856,actor,[""Papa (Lars Hanson)""]),(nm0362567,actor,[""Mr. Jonahan Hyde""]),(nm0001944,actor,[""Mr. Peter Thorkelson""]),(nm0884964,actor,[""Dr. Johnson""]),(nm0641966,actress,[""Jessie Brown""]),(nm0060904,actress,[""Florence Dana Moorhead""]),(nm0570802,actress,[""Christine Hanson""])"	5	0
tt0040491	movie	Joan of Arc	Joan of Arc	1948	145	Biography,Drama,History	6.4	3994	nm0281808	nm0027173,nm0813584	"(nm0000006,actress,[""Joan""]),(nm0001207,actor,[""The Dauphin - Charles VII, later King of France""]),(nm0747413,actress,[""Isabelle d'Arc - Her Mother""]),(nm0056719,actor,[""Jacques d'Arc - Her Father""]),(nm0527996,actor,[""Pierre d'Arc - Her Younger Brother""]),(nm0112203,actor,[""Jean d'Arc - Her Older Brother""]),(nm0092129,actor,[""Durand Laxart - Her Uncle""]),(nm0723658,actress,[""Catherine le Royer - Her Friend""]),(nm0656980,actor,[""Henri le Royer - Catherine's Husband""]),(nm0220566,actor,[""Jean de Metz -Knight""])"	7	2
tt0040495	movie	Johnny Belinda	Johnny Belinda	1948	102	Drama	7.7	5558	nm0624535	nm0902121,nm0898573,nm0364668	"(nm0943837,actress,[""Belinda MacDonald""]),(nm0000817,actor,[""Dr. Robert Richardson""]),(nm0001948,actor,[""Black MacDonald""]),(nm0001547,actress,[""Aggie MacDonald""]),(nm0573640,actor,[""Locky McCormick""]),(nm0012443,actress,[""Stella McCormick""]),(nm0411935,actress,[""Mrs. Poggety""]),(nm0786811,actor,[""Pacquet - Storekeeper""]),(nm0656727,actress,[""Mrs. Lutz""]),(nm0601287,actress,[""Mrs. McKee""])"	12	1
tt0040506	movie	Key Largo	Key Largo	1948	100	Action,Crime,Drama	7.7	45397	nm0001379	nm0112218,nm0001379,nm0027173	"(nm0000007,actor,[""Frank McCloud""]),(nm0000064,actor,[""Johnny Rocco""]),(nm0000002,actress,[""Nora Temple""]),(nm0000859,actor,[""James Temple""]),(nm0872456,actress,[""Gaye Dawn""]),(nm0327089,actor,[""Richard 'Curly' Hoff""]),(nm0507252,actor,[""Edward 'Toots' Bass""]),(nm0734937,actor,[""Deputy Clyde Sawyer""]),(nm0492908,actor,[""Ziggy""]),(nm0786811,actor,[""Angel Garcia""])"	1	1
tt0040522	movie	Bicycle Thieves	Ladri di biciclette	1948	89	Drama	8.2	184627	nm0001120	nm0953790,nm0059030,nm0080755,nm0147599,nm0001120,nm0290000,nm0315657,nm0346291	"(nm0536009,actor,[""Antonio""]),(nm0821543,actor,[""Bruno""]),(nm0136794,actress,[""Maria""]),(nm0022821,actress,[""The Charitable Lady""]),(nm0759031,actor,[""Baiocco""]),(nm0157058,actor,[""The Beggar""]),(nm0031509,actor,[""The Thief""]),(nm0757129,actor,[""Secretary of the Charity Organization""]),(nm0346358,actor,[""Amateur Actor""]),(nm0413063,actor,[""A Beggar""])"	1	0
tt0040550	movie	Louisiana Story	Louisiana Story	1948	78	Adventure,Drama	6.5	2268	nm0280904	nm0280878,nm0280904	"(nm0099220,actor,[""The Boy""]),(nm0494090,actor,[""His Father""]),(nm0081525,actress,[""His Mother""]),(nm0362631,actor,[""The Driller""]),(nm0345767,actor,[""The Boilerman""]),(nm5224510,actor,[""Oil Company Lessor""])"	1	0
tt0040552	movie	The Loves of Carmen	The Loves of Carmen	1948	99	Adventure,Drama,Music	6.1	1471	nm0896533	nm0222079,nm0617737	"(nm0000028,actress,[""Carmen""]),(nm0001229,actor,[""Don José Lizarabengoa""]),(nm0709681,actor,[""Andrés""]),(nm0430460,actor,[""García""]),(nm0012204,actor,[""Dancaire""]),(nm0608909,actor,[""Colonel""]),(nm0120233,actor,[""Remendado""]),(nm0943618,actress,[""Old Crone""]),(nm0624005,actor,[""Pablo""]),(nm0052852,actor,[""Lucas""])"	1	0
tt0040553	movie	The Luck of the Irish	The Luck of the Irish	1948	99	Comedy,Fantasy,Romance	6.6	1302	nm0467396	nm0242897,nm1924374,nm0428179,nm0449858	"(nm0000061,actor,[""Stephen Fitzgerald""]),(nm0000879,actress,[""Nora""]),(nm0445523,actor,[""Horace""]),(nm0002011,actor,[""D.C. Augur""]),(nm0865185,actor,[""Bill Clark""]),(nm0005217,actress,[""Frances Augur""]),(nm0449858,actor,[""Tatie the Innkeeper""]),(nm0114436,actor,[""Tom Higginbotham""]),(nm0410361,actor,[""Cornelius""]),(nm0012113,actor,[""Reporter""])"	1	0
tt0040588	short	Mickey and the Seal	Mickey and the Seal	1948	7	Animation,Comedy,Family	6.9	1455	nm0629363	nm0313556,nm0769849,nm0073714,nm0348687	"(nm2156036,actor,[""Mickey Mouse""]),(nm0173416,actor,[""Seals""]),(nm0531763,actor,[""Pluto""]),(nm0700416,actor,[""Seals""])"	1	0
tt0040607	movie	Moonrise	Moonrise	1948	90	Crime,Drama,Film-Noir	7.0	3150	nm0097648	nm0351918,nm0833879	"(nm0163816,actor,[""Danny Hawkins""]),(nm0751149,actress,[""Gilly Johnson""]),(nm0000856,actress,[""Grandma""]),(nm0430870,actor,[""Sheriff Clem Otis""]),(nm0002270,actor,[""Mose""]),(nm0604702,actor,[""Billy Scripture""]),(nm0834070,actor,[""Ken Williams""]),(nm0747413,actress,[""Aunt Jessie""]),(nm0001013,actor,[""Jimmy Biff""]),(nm0045784,actor,[""Judd Jenkins""])"	1	0
tt0040636	movie	The Naked City	The Naked City	1948	96	Crime,Drama,Film-Noir	7.5	16234	nm0202088	nm0540816,nm0907013	"(nm0280178,actor,[""Lt. Dan Muldoon""]),(nm0003318,actor,[""Frank Niles""]),(nm0366253,actress,[""Ruth Morrison""]),(nm0852279,actor,[""Det. Jimmy Halloran""]),(nm0175815,actor,[""Captain Donahue""]),(nm0208125,actor,[""Willy Garzah""]),(nm0417180,actor,[""Dr. Lawrence Stoneman""]),(nm0765093,actress,[""Mrs. Halloran""]),(nm0458633,actress,[""Mrs. Batory""]),(nm0121296,actor,[""Mr. Batory""])"	3	2
tt0040673	short	Operation Vittles	Operation Vittles	1948	15	Documentary,Short	5.4	48	\N	\N		1	0
tt0040679	movie	The Paleface	The Paleface	1948	91	Comedy,Family,Western	6.6	4765	nm0572851	nm0367060,nm0850895,nm0741439,nm0108519,nm0212700,nm0789520	"(nm0001362,actor,[""'Painless' Peter Potter""]),(nm0000066,actress,[""Calamity Jane""]),(nm0035877,actor,[""Terris""]),(nm0012441,actress,[""Pepper""]),(nm0914520,actor,[""Toby Preston""]),(nm0780684,actor,[""Jasper Martin""]),(nm0899880,actor,[""Indian Scout""]),(nm0873845,actor,[""Gov. Johnson""]),(nm0079681,actor,[""Hank Billings""]),(nm0948714,actor,[""Big Joe""])"	1	1
tt0040694	movie	The Pirate	The Pirate	1948	102	Adventure,Comedy,Musical	6.8	5851	nm0591486	nm0352443,nm0329304,nm0067103,nm0000581,nm0547966,nm0857004	"(nm0000023,actress,[""Manuela""]),(nm0000037,actor,[""Serafin""]),(nm0805790,actor,[""Don Pedro Vargas""]),(nm0178066,actress,[""Aunt Inez""]),(nm0654239,actor,[""The Advocate""]),(nm0958345,actor,[""The Viceroy""]),(nm0629379,actor,[""Specialty Dancer""]),(nm0629389,actor,[""Specialty Dancer""]),(nm0020763,actor,[""Uncle Capucho""]),(nm0017030,actress,[""Isabella""])"	1	0
tt0040705	movie	Portrait of Jennie	Portrait of Jennie	1948	86	Drama,Fantasy,Mystery	7.6	8045	nm0226189	nm0622251,nm0651585,nm0076665,nm0073394,nm0006388,nm0372942	"(nm0428354,actress,[""Jennie Appleton""]),(nm0001072,actor,[""Eben Adams""]),(nm0000856,actress,[""Miss Spinney""]),(nm0001273,actress,[""Mother Mary of Mercy""]),(nm0445523,actor,[""Matthews""]),(nm0915536,actor,[""Gus O'Toole""]),(nm0789185,actor,[""Moore""]),(nm0401434,actor,[""Eke""]),(nm0060904,actress,[""Mrs. Jekes""]),(nm0107795,actor,[""Pete""])"	2	1
tt0040717	movie	The Quiet One	The Quiet One	1948	65	Documentary,Drama	6.5	320	nm0562576	nm0012938,nm0517209,nm0562576,nm1844803	"(nm0581282,actor,[""Narrator""]),(nm0860074,actor,[""Donald Peters""]),(nm0177950,actor,[""The Counselor""]),(nm0830961,actress,[""The Grandmother""]),(nm0262745,actress,[""The Mother""]),(nm0061653,actor,[""The Stepfather""]),(nm0562576,actor,[""Psychiatrist""])"	2	0
tt0040724	movie	Red River	Red River	1948	133	Drama,Western	7.7	36211	nm0001328,nm0744504	nm0153698,nm0773660	"(nm0000078,actor,[""Thomas Dunson""]),(nm0001050,actor,[""Matt Garth""]),(nm0238445,actress,[""Tess Millay""]),(nm0000974,actor,[""Nadine Groot""]),(nm0336531,actress,[""Fen""]),(nm0002503,actor,[""Mr. Melville""]),(nm0409869,actor,[""Cherry Valance""]),(nm0000890,actor,[""Buster McGee""]),(nm0001013,actor,[""Dan Latimer""]),(nm0950385,actor,[""Quo""])"	2	0
tt0040725	movie	The Red Shoes	The Red Shoes	1948	135	Drama,Music,Romance	8.1	41375	nm0003836,nm0696247	nm0026153,nm0696247,nm0935773,nm0003836	"(nm0906932,actor,[""Boris Lermontov""]),(nm0330961,actor,[""Julian Craster""]),(nm0790452,actress,[""Victoria Page""]),(nm0375818,actor,[""Ivan Boleslawsky""]),(nm0060168,actor,[""Sergei Ratov""]),(nm0557441,actor,[""Grischa Ljubov""]),(nm0460874,actor,[""Livy""]),(nm0872454,actor,[""Professor Palmer""]),(nm0115008,actress,[""Lady Neston""]),(nm0677961,actor,[""Boisson""])"	5	2
tt0040737	movie	Bitter Rice	Riso amaro	1949	108	Crime,Drama	7.6	5210	nm0211459	nm0211459,nm0515491,nm0699750,nm0959617,nm0615889,nm0673773,nm0598101,nm0598102	"(nm0002094,actor,[""Walter""]),(nm0235835,actress,[""Francesca""]),(nm0542146,actress,[""Silvana""]),(nm0885203,actor,[""Marco""]),(nm0728402,actor,[""Aristide""]),(nm0672496,actor,[""Beppe""]),(nm0803398,actress,[""Celeste""]),(nm0179738,actress,[""Amelia""]),(nm0290013,actress,[""Gabriella""]),(nm0728466,actress,[""Anna""])"	1	0
tt0040741	short	Robin Hoodlum	Robin Hoodlum	1948	7	Animation,Short	6.2	228	nm0399524	nm0059558,nm0247666,nm0005062,nm0293989,nm0540789,nm0682481	"(nm0183184,actor,[""Various""]),(nm0640023,actor,[""Various""]),(nm0642378,actor,[""Various""]),(nm1005262,actor,[""Robin Hoodlum""]),(nm1005262,actor,[""Robin Hoodlum""]),(nm1005262,actor,[""Crow""]),(nm1005262,actor,[""Crow""]),(nm0899371,actor,[""Various""])"	1	0
tt0040745	movie	Romance on the High Seas	Romance on the High Seas	1948	99	Comedy,Musical,Mystery	7.0	2856	nm0002031,nm0000923	nm0258493,nm0224634,nm0690360,nm0646590	"(nm0007217,actor,[""Peter Virgil""]),(nm0656712,actress,[""Elvira Kent""]),(nm0000013,actress,[""Georgia Garrett""]),(nm0214529,actor,[""Michael Kent""]),(nm0505157,actor,[""Oscar Farrar""]),(nm0757064,actor,[""Uncle Lazlo Lazlo""]),(nm0093769,actor,[""Plinio""]),(nm0089314,actor,[""Ship's Doctor""]),(nm0659427,actor,[""Rio Hotel Clerk""]),(nm0112108,actress,[""Miss Medwick""])"	2	0
tt0040758	movie	Saraband	Saraband for Dead Lovers	1948	96	Biography,Drama,History	6.5	688	nm0213136	nm0226538,nm0533241,nm0801026,nm0534191	"(nm0001289,actor,[""Philip Konigsmark""]),(nm0339343,actress,[""Sophie Dorothea""]),(nm0733460,actress,[""Countess Platen""]),(nm0741147,actress,[""The Electress Sophia""]),(nm0884776,actor,[""The Elector Ernest Augustus""]),(nm0119988,actor,[""Prince George Louis""]),(nm0703033,actor,[""Durer""]),(nm0001284,actor,[""Prince Charles""]),(nm0420923,actress,[""Frau Busche""]),(nm0049607,actress,[""Knesebeck""])"	1	0
tt0040763	short	Seal Island	Seal Island	1948	27	Documentary,Family,Short	7.2	204	nm0019282	\N	"(nm0382548,actor,[""Narrator""])"	1	1
tt0040765	movie	The Search	The Search	1948	104	Drama,War	7.8	5123	nm0003593	nm0777849,nm0917047,nm0418972,nm0001050,nm0807441,nm0896830	"(nm0001050,actor,[""Ralph Stevenson""]),(nm0417389,actor,[""Karel Malik""]),(nm0533956,actress,[""Mrs. Murray""]),(nm0179819,actor,[""Jerry Fisher""]),(nm0637229,actress,[""Mrs. Malik""]),(nm0666597,actress,[""Mrs. Fisher""]),(nm0607141,actor,[""Mr. Crookes""]),(nm0737265,actor,[""Tom Fisher""]),(nm0096949,actor,[""Joel Makowsky""]),(nm0303711,actor,[""Raoul Dubois""])"	4	1
tt0040767	movie	The Secret Land	The Secret Land	1948	71	Documentary	6.7	452	\N	nm0354400,nm0661973		1	1
tt0040795	movie	Sitting Pretty	Sitting Pretty	1948	83	Comedy,Family	7.4	2867	nm0485943	nm0378540,nm0202600	"(nm0001870,actor,[""Harry King""]),(nm0000058,actress,[""Tacey King""]),(nm0916067,actor,[""Lynn Belvedere""]),(nm0370821,actor,[""Mr. Clarence Appleton""]),(nm0020145,actress,[""Edna Philby""]),(nm0835836,actress,[""Peggy""]),(nm0003225,actor,[""Horatio J. Hammond""]),(nm0647714,actor,[""Larry King""]),(nm0751245,actor,[""Bill Philby""]),(nm0528619,actress,[""Ginger""])"	1	0
tt0040806	movie	The Snake Pit	The Snake Pit	1948	108	Drama,Mystery	7.6	8777	nm0514822	nm0664022,nm0104503,nm0911720,nm0491306	"(nm0000014,actress,[""Virginia Stuart Cunningham""]),(nm0828594,actor,[""Robert Cunningham""]),(nm0312890,actor,[""Dr. Mark Kik""]),(nm0002141,actress,[""Grace""]),(nm0485977,actor,[""Dr. Terry""]),(nm0185871,actress,[""Nurse Davis""]),(nm0002063,actor,[""Gordon""]),(nm0094135,actress,[""Mrs. Greer""]),(nm0665886,actress,[""Asylum Inmate""]),(nm0293418,actor,[""Dr. Curtis""])"	6	1
tt0040813	short	So You Want to Be on the Radio	So You Want to Be on the Radio	1948	10	Comedy,Short	6.4	243	nm0054374	nm0054374	"(nm0641197,actor,[""Joe McDoakes""]),(nm0167659,actress,[""Mrs. Alice McDoakes""]),(nm0167659,actress,[""Radio Voice""]),(nm0285660,actor,[""Audience Member""]),(nm0447043,actor,[""Senator Backtrack""]),(nm0518242,actor,[""Man Dumping Washtub of Water on Joe""]),(nm0518242,actor,[""Member of Audience""]),(nm0518242,actor,[""Horn Blower on 'Name the Sneezing Man'""]),(nm0614949,actor,[""Member of Audience""]),(nm0674741,actor,[""Radio Official""]),(nm0822263,actor,[""Host of 'Aren't People Ridiculous?'""]),(nm0925118,actor,[""Pierre - Pie Thrower""]),(nm0949410,actor,[""Host of 'Double Up or Drop Dead!'""])"	1	0
tt0040823	movie	Sorry, Wrong Number	Sorry, Wrong Number	1948	89	Drama,Film-Noir,Mystery	7.3	13210	nm0514822	nm0282061	"(nm0001766,actress,[""Leona Stevenson""]),(nm0000044,actor,[""Henry Stevenson""]),(nm0723954,actress,[""Sally Hunt Lord""]),(nm0179819,actor,[""Dr. Alexander""]),(nm0894447,actor,[""Waldo Evans""]),(nm0003225,actor,[""James Cotterell""]),(nm0002063,actor,[""Fred Lord""]),(nm0002016,actor,[""Morano - Gangster""]),(nm0111311,actor,[""Joe - Detective""]),(nm0402505,actor,[""Peter Lord""])"	1	0
tt0040863	short	Tea for Two Hundred	Tea for Two Hundred	1948	6	Animation,Comedy,Family	7.2	850	nm0360286	nm0313556,nm0073714	"(nm0173416,actor,[""Ants""]),(nm0173416,actor,[""Ants""]),(nm0621699,actor,[""Donald Duck""]),(nm0621699,actor,[""Donald Duck""])"	1	0
tt0040869	movie	That Lady in Ermine	That Lady in Ermine	1948	89	Comedy,Fantasy,Musical	5.8	958	nm0523932,nm0695937	nm0710723,nm0770049,nm0919781	"(nm0002107,actress,[""Francesca""]),(nm0002107,actress,[""Angelina""]),(nm0001195,actor,[""Colonel Ladislas Karolyi Teglas""]),(nm0001195,actor,[""The Duke""]),(nm0003110,actor,[""Count Mario""]),(nm0008496,actor,[""Major Horvath""]),(nm0008496,actor,[""Benvenuto""]),(nm0306786,actor,[""Alberto""]),(nm0003193,actor,[""Luigi""]),(nm0132916,actress,[""Theresa""]),(nm0000946,actor,[""Giulio""]),(nm0020763,actor,[""Jester""]),(nm0063852,actress,[""Isabella - Ancestor""])"	1	0
tt0040876	movie	The Three Musketeers	The Three Musketeers	1948	125	Action,Adventure,Drama	7.1	7324	nm0796645	nm0241416,nm0034124	"(nm0001805,actress,[""Lady de Winter""]),(nm0000037,actor,[""D'Artagnan""]),(nm0000742,actress,[""Constance""]),(nm0001336,actor,[""Athos""]),(nm0001450,actress,[""Queen Anne""]),(nm0604656,actor,[""King Louis XIII""]),(nm0001637,actor,[""Richelieu""]),(nm0943978,actor,[""Planchet""]),(nm0840330,actor,[""The Duke of Buckingham""]),(nm0949574,actor,[""Porthos""])"	1	0
tt0040893	short	Toward Independence	Toward Independence	1948	30	Documentary,Short	5.7	61	nm0313432	\N		1	1
tt0040897	movie	The Treasure of the Sierra Madre	The Treasure of the Sierra Madre	1948	126	Adventure,Drama,Western	8.2	136981	nm0001379	nm0001379,nm0871252	"(nm0000007,actor,[""Fred C. Dobbs""]),(nm0404158,actor,[""Howard""]),(nm0392529,actor,[""Curtin""]),(nm0071636,actor,[""Cody""]),(nm0533692,actor,[""Pat McCormick""]),(nm0066166,actor,[""Gold Hat""]),(nm0815495,actor,[""Presidente""]),(nm0232375,actor,[""El Jefe""]),(nm0869064,actor,[""Pablo""]),(nm0526058,actor,[""Pancho""])"	4	3
tt0040930	short	Van Gogh	Van Gogh	1948	20	Documentary,Short	6.7	520	nm0720297	nm0225952,nm0381612,nm0994883	"(nm0202405,actor,[""Narrator""])"	1	1
tt0040958	short	Wet Blanket Policy	Wet Blanket Policy	1948	6	Animation,Comedy,Family	6.6	308	nm0526645	nm0020571,nm0362041	"(nm0000305,actor,[""Woody Woodpecker's Laugh""]),(nm0362041,actor,[""Woody Woodpecker""]),(nm0362041,actor,[""Woody Woodpecker""]),(nm0822034,actor,[""Buzz Buzzard""]),(nm0822034,actor,[""Buzz Buzzard""])"	1	0
tt0040962	movie	When My Baby Smiles at Me	When My Baby Smiles at Me	1948	98	Musical,Romance	5.7	237	nm0485943	nm0873707,nm0915047,nm0394109,nm0718101	"(nm0002107,actress,[""Bonny Kane""]),(nm0197314,actor,[""'Skid' Johnson""]),(nm0642988,actor,[""Bozo Evans""]),(nm0369896,actress,[""Gussie Evans""]),(nm0035159,actor,[""Harvey Howell""]),(nm0322299,actor,[""Lefty Moore""]),(nm1078616,actress,[""Dancer""]),(nm0033958,actress,[""Dancer""]),(nm0044777,actress,[""Specialty Dancer""]),(nm5134312,actress,[""Dancer""])"	2	0
tt0040981	short	You Can't Win	You Can't Win	1948	8	Comedy,Short	5.7	222	nm0639495	nm0030619,nm0639495	"(nm0809570,actor,[""Narrator""]),(nm0639495,actor,[""Harried Homeowner""])"	1	0
tt0041079	short	1848	1848	1950	20	Documentary,Short	4.0	22	nm1658189,nm0580202,nm9861214	nm9861215	"(nm0088396,actor,[""Récitant""]),(nm0088396,actor,[""Narrator""])"	1	0
tt0041090	movie	Adam's Rib	Adam's Rib	1949	101	Comedy,Romance	7.4	23711	nm0002030	nm0002106,nm0437717	"(nm0000075,actor,[""Adam Bonner""]),(nm0000031,actress,[""Amanda Bonner""]),(nm0391062,actress,[""Doris Attinger""]),(nm0263885,actor,[""Warren Attinger""]),(nm0915536,actor,[""Kip Lurie""]),(nm0353405,actress,[""Beryl Caighn""]),(nm0256216,actress,[""Olympia La Pere""]),(nm0545295,actress,[""Grace""]),(nm0463882,actor,[""Judge Reiser""]),(nm0871551,actor,[""Jules Frikke""])"	1	0
tt0041113	movie	All the King's Men	All the King's Men	1949	110	Drama,Film-Noir	7.4	17439	nm0744035	nm0913014,nm0744035	"(nm0002024,actor,[""Willie Stark""]),(nm0409869,actor,[""Jack Burden""]),(nm0238445,actress,[""Anne Stanton""]),(nm0001135,actor,[""Tom Stark""]),(nm0564790,actress,[""Sadie Burke""]),(nm0791805,actor,[""Adam Stanton""]),(nm0241589,actor,[""Tiny Duffy""]),(nm0786800,actress,[""Lucy Stark""]),(nm0912911,actress,[""Mrs. McEvoy""]),(nm0339121,actor,[""Judge Monte Stanton""])"	7	3
tt0041130	short	Aquatic House Party	Aquatic House Party	1950	9	Short	5.2	80	nm0181490	\N		1	1
tt0041158	movie	The Barkleys of Broadway	The Barkleys of Broadway	1949	109	Comedy,Musical	7.0	3647	nm0910199	nm0173679,nm0337582,nm0791084	"(nm0000001,actor,[""Josh Barkley""]),(nm0001677,actress,[""Dinah Barkley""]),(nm0505157,actor,[""Ezra Millar""]),(nm0000992,actress,[""Mrs. Livingston Belney""]),(nm0730344,actress,[""Shirlene May""]),(nm0291979,actor,[""Jacques Pierre Barredout""]),(nm0958345,actor,[""The Judge""]),(nm0839069,actor,[""Bert Felsher""]),(nm0178098,actress,[""Pamela Driscoll""]),(nm0108262,actress,[""Gloria Amboy""])"	1	0
tt0041163	movie	Battleground	Battleground	1949	118	Action,Drama,History	7.4	8168	nm0920074	nm0685265	"(nm0004496,actor,[""Holley""]),(nm0388303,actor,[""Jarvess""]),(nm0001544,actor,[""Roderigues""]),(nm0614278,actor,[""'Pop' Stazak""]),(nm0860471,actor,[""Jim Layton""]),(nm0183857,actor,[""Abner Spudler""]),(nm0852279,actor,[""Standiferd""]),(nm0184840,actor,[""Wolowicz""]),(nm0926235,actor,[""Kinnie""]),(nm0288830,actor,[""'Kipp' Kippton""])"	6	2
tt0041172	movie	Beyond the Forest	Beyond the Forest	1949	97	Drama,Film-Noir,Romance	6.8	2858	nm0896542	nm0168829,nm0257745	"(nm0000012,actress,[""Rosa Moline""]),(nm0001072,actor,[""Doctor Lewis Moline""]),(nm0108406,actor,[""Neil Latimer""]),(nm0738746,actress,[""Carol Lawson""]),(nm0914808,actor,[""Moose Lawson""]),(nm0236888,actress,[""Jenny""]),(nm0867538,actor,[""Sorren""]),(nm0783003,actress,[""Mildred Sorren""]),(nm0020665,actor,[""Minister""]),(nm0095023,actress,[""Woman""])"	1	0
tt0041202	short	Boy and the Eagle	The Boy and the Eagle	1949	18	Adventure,Drama,Short	5.9	41	nm0489709,nm0601129	nm0543438	"(nm0601129,actor,[""The Cripple Boy""]),(nm0601129,actor,[""Narrator""])"	1	0
tt0041239	movie	Champion	Champion	1949	99	Drama,Film-Noir,Sport	7.3	5013	nm0733476	nm0286025,nm0488066	"(nm0000018,actor,[""Midge""]),(nm0447913,actor,[""Connie""]),(nm0561765,actress,[""Grace""]),(nm0829717,actor,[""Haley""]),(nm0738746,actress,[""Emma""]),(nm0017030,actress,[""Palmer""]),(nm0887887,actor,[""Harris""]),(nm0788288,actor,[""Lew""]),(nm0196876,actor,[""Dunne""]),(nm0762596,actor,[""Hammond""])"	6	1
tt0041240	short	A Chance to Live	A Chance to Live	1949	18	Documentary,Short	5.4	60	nm0796007	nm0796007		1	1
tt0041255	movie	Once More, My Darling	Once More, My Darling	1949	92	Comedy	6.6	248	nm0599910,nm0330456	nm0308604,nm0766665	"(nm0599910,actor,[""Collier 'Collie' Laing""]),(nm0001955,actress,[""Marita Connell""]),(nm0184785,actress,[""Mrs. Laing""]),(nm0569902,actor,[""Herman Schmelz - Chauffeur""]),(nm0392067,actor,[""Jed Connell""]),(nm0935996,actor,[""Col. Head""]),(nm0314065,actor,[""Kalzac""]),(nm0725891,actor,[""Burke""]),(nm0709917,actress,[""Mamie""]),(nm0143912,actor,[""Dr. Grasser""])"	1	0
tt0041257	movie	Come to the Stable	Come to the Stable	1949	94	Comedy,Drama	7.1	1702	nm0467396	nm0587743,nm0072639,nm0524403	"(nm0949835,actress,[""Sister Margaret""]),(nm0002141,actress,[""Sister Scholastica""]),(nm0549280,actor,[""Robert 'Bob' Mason""]),(nm0006471,actress,[""Amelia Potts""]),(nm0327089,actor,[""Luigi Rossi""]),(nm0665842,actress,[""Kitty Blaine""]),(nm0752278,actor,[""The Bishop""]),(nm0933330,actor,[""Anthony James""]),(nm0867538,actor,[""Monsignor Talbot""]),(nm0563417,actor,[""Sam""])"	7	0
tt0041283	movie	Daybreak in Udi	Daybreak in Udi	1949	47	Documentary	5.1	97	nm0084204	nm0805417	"(nm6411422,actor,[""E.R. Chadwick""]),(nm6411417,actor,[""Dominic""]),(nm6411418,actress,[""Iruka""]),(nm6411420,actor,[""Eze""]),(nm6411419,actress,[""Midwife""]),(nm6411423,actor,[""James""]),(nm6411421,actor,[""Village Elder""])"	1	1
tt0041329	movie	Edward, My Son	Edward, My Son	1949	112	Drama,Romance	6.5	1546	nm0002030	nm0605923,nm0829330,nm0486538	"(nm0000075,actor,[""Arnold Boult""]),(nm0000039,actress,[""Evelyn Boult""]),(nm0402842,actor,[""Dr. Larry Woodhope""]),(nm0232019,actor,[""Bronton""]),(nm0424345,actor,[""Harry Simpkin""]),(nm0532296,actress,[""Eileen Perrin""]),(nm0043875,actor,[""Mr. Hanray""]),(nm0280406,actor,[""Mr. Kedner""]),(nm0656361,actress,[""Betty Foxley""]),(nm0419589,actor,[""Walter Prothin""])"	1	0
tt0041380	short	For Scent-imental Reasons	For Scent-imental Reasons	1949	7	Animation,Comedy,Family	7.2	2037	nm0005062	nm0540789	"(nm0000305,actor,[""Pepe Le Pew""]),(nm0000305,actor,[""Perfume Shop Owner""]),(nm0000305,actor,[""Gendarme""])"	1	1
tt0041425	short	The Grass Is Always Greener	The Grass Is Always Greener	1950	17	Drama,Short,Western	6.3	81	nm0054374	nm0277448,nm0253892,nm0807441	"(nm0932629,actor,[""Windy""]),(nm0055998,actor,[""Cooky""]),(nm0446120,actor,[""Curly""]),(nm0185854,actor,[""Tex""]),(nm0321982,actor,[""Stub""]),(nm0122834,actor,[""Granny""]),(nm0054253,actor,[""Sheriff""]),(nm0103056,actor,[""Houston""])"	1	0
tt0041445	movie	The Hasty Heart	The Hasty Heart	1949	102	Drama,War	7.3	1597	nm0792605	nm0532030,nm0665875	"(nm0001654,actor,[""Yank""]),(nm0623658,actress,[""Sister Parker""]),(nm0865262,actor,[""Lachie""]),(nm0629458,actor,[""Lt. Col. Dunn""]),(nm0548010,actor,[""Tommy""]),(nm0584194,actor,[""Kiwi""]),(nm0792483,actor,[""Digger""]),(nm0060023,actor,[""Orderly""]),(nm0552856,actor,[""Blossom""]),(nm0001888,actor,[""Narrator""]),(nm0001888,actor,[""Narrator""])"	1	0
tt0041446	short	Hatch Up Your Troubles	Hatch Up Your Troubles	1949	8	Animation,Comedy,Family	7.4	1417	nm0053484,nm0360253	\N	"(nm0076700,actress,[""Baby Woodpecker""])"	1	0
