tconst	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person
tt1155696	Detective Conan: Full Score of Fear	Meitantei Conan: Senritsu no furu sukoa	2008	116	Action,Adventure,Animation	6.7	2143	nm0945506	nm1108327,nm1628160,nm2557097	"(nm0847439,actress,[""Conan Edogawa""]),(nm0906722,actress,[""Ran Mouri""]),(nm0436776,actor,[""Kogoro Mouri""]),(nm0945322,actor,[""Kudo Shinichi""]),(nm0370677,actress,[""Haibara Ai""]),(nm0559471,actress,[""Sonoko Suzuki""]),(nm0412520,actress,[""Ayumi Yoshida""]),(nm0649026,actress,[""Mitsuhiko Tsuburaya""]),(nm0847085,actor,[""Genta Kojima""]),(nm0847085,actor,[""Officer Takagi Wataru""]),(nm0644524,actor,[""Professor Agasa Hiroshi""])"
tt11561866	Masameer: The Movie	Masameer: The Movie	2020	110	Animation,Comedy	6.0	2586	nm8622744	nm8568902,nm8622744	"(nm11252691,actress,[""Dana""]),(nm9640325,actor,[""Satam""]),(nm11252694,actress,[""Dana's mom""]),(nm11252694,actress,[""TV reporter""]),(nm6803991,actor,\N),(nm11252692,actor,[""Saleh""]),(nm11252692,actor,[""Captain Manteqi""]),(nm11252692,actor,[""Rbeaan""]),(nm13445593,actor,[""Emam""]),(nm8568902,actor,[""Dana's father""]),(nm8568902,actor,[""Fazeea""]),(nm11252693,actor,\N),(nm6881264,actor,[""Non""]),(nm11252695,actor,[""Sulaiteen""])"
tt11563592	Brightheart: Firefly Action Brigade	Brightheart 2: Firefly Action Brigade	2020	85	Animation,Family,Fantasy	6.0	62	nm9927025	nm0125830,nm9927025	"(nm1560351,actress,[""Edward""]),(nm9334009,actor,[""Albert""]),(nm9334009,actor,[""Chief""]),(nm11301475,actress,[""Brightheart""]),(nm6471048,actor,[""Lomax""]),(nm4202462,actor,[""Solomon""])"
tt11564778	Saule brauca debesis	Saule brauca debesis	2018	70	Animation	6.3	17	nm2872850	\N	(nm2655472,actor,\N),(nm0953491,actress,\N),(nm2266086,actor,\N)
tt11576180	Kaptan Pengu ve Arkadaslari	Kaptan Pengu ve Arkadaslari	2020	76	Animation	5.6	38	nm2545504,nm6515255	nm6515253,nm6067981	"(nm8696430,actor,\N),(nm9012251,actor,\N),(nm1815352,actor,\N),(nm1855519,actress,\N),(nm1767013,actor,\N),(nm2757627,actress,\N),(nm11382050,actress,\N),(nm13858226,actor,[""Mirmir""])"
tt11585560	The Island of Giant Insects	Kyochuu Rettou	2020	80	Adventure,Animation,Horror	4.2	371	nm1167962,nm3550885	nm11263177,nm11263176,nm11263175,nm1995034	"(nm4289479,actress,[""Mutsumi Oribe""]),(nm7863106,actress,[""Chitose Naruse""]),(nm7139974,actress,[""Mami Miura""]),(nm0297994,actress,[""Ayumi Matsuoka""]),(nm1413724,actress,[""Misuzu Jinno""]),(nm7406982,actor,[""Atsushi Kamijo""]),(nm3414040,actor,[""Kazuhiko Kai""]),(nm2095800,actress,[""Inaho Enoki""]),(nm4107371,actress,[""Ai Ino""]),(nm9806311,actress,[""Miss Mozawa""])"
tt11602690	Spencer! The Movie! FOR REAL	Spencer! The Movie! FOR REAL	2019	64	Adventure,Animation	6.6	12	nm10190799	nm10190799,nm10568081	"(nm10190799,actor,[""Spencer, Sherbert, Lewbert, Evil Me, Robots""])"
tt1160524	Naruto Shippuden: The Movie - Bonds	Gekijô ban Naruto: Shippûden - Kizuna	2008	98	Action,Animation,Fantasy	6.8	5724	nm1145578	nm1618263,nm0847503,nm8733387	"(nm0847594,actress,[""Naruto Uzumaki""]),(nm1468944,actress,[""Sakura Haruno""]),(nm1617276,actor,[""Sasuke Uchiha""]),(nm0411167,actor,[""Shinnô""]),(nm1050267,actress,[""Amaru""]),(nm0409287,actor,[""Kakashi Hatake""]),(nm0468711,actor,[""Yamato""]),(nm0605453,actor,[""Shikamaru Nara""]),(nm1679934,actress,[""Hinata Hyûga""]),(nm2174227,actor,[""Sai""])"
tt1160525	Pokémon: Giratina and the Sky Warrior	Gekijôban Poketto Monsutâ Daiyamondo & Pâru: Giratina to sora no hanataba Sheimi	2008	100	Action,Adventure,Animation	6.0	3115	nm0951197	nm0846969,nm2095966,nm2242949,nm0814473	"(nm0559551,actress,[""Satoshi""]),(nm1284009,actress,[""Shaymin""]),(nm0649026,actress,[""Pikachu""]),(nm0879936,actor,[""Takeshi""]),(nm1123476,actress,[""Hikari""]),(nm0468802,actress,[""Potchama""]),(nm0370677,actress,[""Musashi""]),(nm0586528,actor,[""Kojiro""]),(nm0409465,actress,[""Nyarth""]),(nm2143702,actress,[""Sheimi""])"
tt1160710	Cinnamoroll: The Movie	Cinnamon the Movie	2007	45	Animation	7.2	111	nm0837485	nm2878659,nm2584046,nm0837485	(nm1595000,actress,\N),(nm2454912,actor,\N),(nm0435358,actress,\N),(nm0442716,actress,\N),(nm0757290,actress,\N),(nm1647539,actress,\N),(nm0649026,actress,\N)
tt11608100	RH+, the Vampire of Seville (2007)	RH+, el vampiro de Sevilla	2007	80	Action,Animation,Comedy	8.2	7	nm0958766,nm1300063	nm0958766,nm0270763	"(nm2734060,actor,[""Little Chip""]),(nm11423346,actor,[""Tobias""]),(nm11423346,actor,[""Tobias""]),(nm7600583,actress,[""Makarena""]),(nm1042246,actress,[""Mama Manuela""]),(nm1042246,actress,[""Mama Manuela""]),(nm4299890,actress,[""Perlita""]),(nm4299890,actress,[""Perlita""]),(nm0317875,actor,[""Don Manuel""]),(nm3456649,actress,[""Carmencita""]),(nm3456649,actress,[""Currito""]),(nm3456649,actress,[""Perlita Lucena""]),(nm11423348,actor,[""Pepin""]),(nm11423348,actor,[""Pepin""]),(nm1126723,actor,[""Piraña""]),(nm2182314,actor,[""Makarena""]),(nm2182314,actor,[""Makarena""])"
tt11617584	Pelle Svanslös	Pelle Svanslös	2020	67	Adventure,Animation,Family	5.4	291	nm2832759	nm0091511,nm0461827	"(nm1717138,actor,[""Pelle Svanslös""]),(nm0353771,actress,[""Maja Gräddnos""]),(nm2402945,actor,[""Elake Måns""]),(nm1168503,actor,[""Bill""]),(nm1198565,actor,[""Bull""]),(nm11280134,actor,[""Birgitta""]),(nm0076772,actress,[""Gammel-Maja""]),(nm0724688,actress,[""Räven""]),(nm0460594,actor,[""Ruskis""]),(nm1023222,actor,[""Pyret""])"
tt11628620	Shinkansen Henkei Robo Shinkalion: Mirai kara Kita Shinsoku no ALFA-X	Shinkansen Henkei Robo Shinkalion: Mirai kara Kita Shinsoku no ALFA-X	2019	79	Action,Adventure,Animation	6.2	38	nm0407517	nm3183045	"(nm4785118,actress,[""Hayato Hayasugi""]),(nm1069584,actress,[""Hokuto""]),(nm1337113,actress,[""Suzaku""]),(nm2971968,actress,[""Azusa Ueda""]),(nm12970315,actor,[""Shinca Gear""]),(nm5268087,actress,[""Gin Itsutsubashi""]),(nm5268087,actress,[""Jo Itsutsubashi""]),(nm6112008,actress,[""Rei Ozora""]),(nm0585640,actor,[""Shinpei Izumi""]),(nm2586309,actress,[""Seiryu""]),(nm6699072,actor,[""Sogyoku""])"
tt1163842	Le pere di Adamo	Le pere di Adamo	2007	86	Animation,Comedy	5.8	18	nm0157337	nm0157337,nm2966429	"(nm2884559,actor,[""Weather Man""]),(nm0061484,actor,[""Cartoon Voice""]),(nm2885500,actor,[""Mathematician""]),(nm2885500,actor,[""Musician""]),(nm5562582,actor,[""musician""]),(nm5562582,actor,[""actor in 'Intermitence'""]),(nm2886317,actress,[""Actress in 'Intermitence'""]),(nm2884504,actress,[""Actress in 'Intermitent'""]),(nm2377391,actress,[""Dancer in 'Intermittent'""])"
tt11639420	High School Fleet the Movie	High School Fleet the Movie	2020	105	Action,Adventure,Animation	8.0	83	nm2495096	nm2562763,nm2218107	"(nm5713187,actress,[""Hiromi 'Kuro-chan' Kuroki""]),(nm6233871,actress,[""Moeka 'Moka' China""]),(nm11557424,actress,[""Tsubame Kawano""]),(nm7139974,actress,[""Mikan 'Mikan-chan' Irako""]),(nm2571848,actress,[""Minami 'Minami-san' Kaburagi""]),(nm7447482,actress,[""Megumi 'Megu-chan' Uda""]),(nm7674866,actress,[""Sakura 'Sakura-chan' Ise""]),(nm7674866,actress,[""Sango Sugimoto""]),(nm7582418,actress,[""Shima 'Tama' Tateishi""]),(nm2944622,actress,[""Wilhelmina 'Mi-chan' B. I. Friedeburg""]),(nm2821488,actress,[""Akane 'Acchan' Kinesaki""]),(nm2821488,actress,[""Homare 'Hocchan' Kinesaki""])"
tt1164545	.hack//G.U. Trilogy	.hack//G.U. Trilogy	2007	93	Action,Adventure,Animation	5.4	226	nm1365432	nm2555405,nm1364140	"(nm0757327,actor,[""Haseo""]),(nm0442933,actress,[""Atoli""]),(nm1058720,actress,[""Pi""]),(nm0586528,actor,[""Khun""]),(nm0945726,actor,[""Yata""]),(nm0386235,actress,[""Bordeaux""]),(nm0257944,actress,[""Aina""]),(nm1067368,actor,[""Ovan""]),(nm1192347,actress,[""Shino""]),(nm0465160,actor,[""Sakaki""])"
tt1164584	Gekijô ban Tottoko Hamutaro: Hamu hamu rando dai bôken	Gekijô ban Tottoko Hamutaro: Hamu hamu rando dai bôken	2001	51	Adventure,Animation,Family	6.1	39	\N	nm1175815	(nm0407516,actress,\N),(nm0993168,actress,\N),(nm0840555,actor,\N)
tt11654032	Boonie Bears: The Wild Life	Xiong Chu Mo: Kuang Ye Da Lu	2020	99	Animation	4.7	266	nm5694753	nm5694915,nm5694887,nm16412410	"(nm10120807,actor,[""Leon""]),(nm1399741,actor,[""Tom Parks""]),(nm1399741,actor,[""Tiki (NL)""]),(nm14912452,actor,[""Krokodil""]),(nm14912452,actor,[""Leeuw""]),(nm14912452,actor,[""Voorbijganger""]),(nm15201601,actress,[""Wendy (NL)""]),(nm12372066,actor,\N),(nm6822260,actor,[""Bramble""]),(nm3548086,actress,[""Leon's little girl""]),(nm3548086,actress,[""girl in park""]),(nm3548086,actress,[""monkey""]),(nm5982285,actress,\N),(nm10966547,actor,[""Leon (NL)""]),(nm13405799,actor,\N)"
tt11657662	The Witcher: Nightmare of the Wolf	The Witcher: Nightmare of the Wolf	2021	83	Action,Adventure,Animation	7.2	53293	nm3391600	nm3141961,nm1140292	"(nm3772243,actor,[""Vesemir""]),(nm0001521,actress,[""Lady Zerbst""]),(nm3091498,actress,[""Tetra""]),(nm0574615,actor,[""Deglan""]),(nm4713191,actor,[""Filavandrel""]),(nm5512177,actor,[""Young Vesemir""]),(nm5512177,actor,[""Young Remus""]),(nm0354937,actress,[""Illyana""]),(nm0354937,actress,[""Noblewoman""]),(nm1312566,actress,[""Kitsu""]),(nm1312566,actress,[""Boy""]),(nm0455058,actor,[""Luka""]),(nm0455058,actor,[""Skogar""]),(nm0476117,actor,[""Sven""]),(nm0476117,actor,[""Nobleman""])"
tt11662660	Quantum Cowboys	Quantum Cowboys	2022	99	Animation,Comedy,Sci-Fi	6.0	239	nm0004082	nm1251450,nm0004082	"(nm3377042,actor,[""Frank""]),(nm4291409,actress,[""Linde""]),(nm9624740,actor,[""Bruno""]),(nm0000274,actor,[""Colfax""]),(nm1797014,actor,[""Depew""]),(nm0001200,actor,[""Calvin""]),(nm0656300,actor,[""Memory""]),(nm0230335,actor,[""John the Gunslinger""]),(nm0230335,actor,[""John the Bartender""]),(nm0230335,actor,[""John the Businessman""]),(nm1569663,actress,[""Alice""]),(nm0007182,actor,[""Fr. John Kino""])"
tt11664282	A Princesa de Elymia	A Princesa de Elymia	2019	104	Animation	7.7	36	nm10548225	nm14712435,nm10832722,nm10548225	"(nm10563654,actress,[""Lamparina jovem""])"
tt11673782	Ragnarok	Ragnarok	1983	80	Action,Adventure,Animation	3.9	20	\N	nm0600872	(nm11301554,actor,\N),(nm0323140,actor,\N),(nm0739885,actress,\N)
tt1168764	Urduja	Urduja	2008	100	Action,Animation,Comedy	7.5	72	nm0258176	nm0258176,nm2317211	"(nm1111195,actress,[""Urduja""]),(nm0599004,actor,[""Limhang""]),(nm0305182,actor,[""Lakanpati""]),(nm0216975,actor,[""Wang""]),(nm1259243,actor,[""Kukut""]),(nm1139055,actor,[""Tarsir""]),(nm1035919,actor,[""Daisuke""]),(nm1105803,actor,[""Simakwel""]),(nm0735508,actress,[""Mayumi""]),(nm1960936,actor,[""Botyok""])"
tt11689090	The Nose or Conspiracy of Mavericks	Nos ili zagovor netakikh	2020	89	Animation	7.0	302	nm1672007	nm0032685,nm0324690,nm1672007	
tt11696020	Patrick	Patrick	2020	60	Animation	6.0	11	nm11311282	nm1802130	"(nm11311284,actor,[""Voice""]),(nm8252920,actress,[""Voice""]),(nm9898052,actress,[""Patrick""]),(nm8337120,actor,[""Voice""]),(nm11311283,actor,[""Voice""])"
tt1169841	Return of Hanuman	Return of Hanuman	2007	110	Action,Adventure,Animation	7.5	1904	nm0440604	nm0440604	"(nm0056532,actress,[""Elephants""]),(nm0137968,actress,[""Horse""]),(nm16385274,actor,[""Minku""]),(nm5568493,actor,[""'Lord Vishnu' On Stage Show Promotion""]),(nm4541970,actor,[""Bear demon""]),(nm0458342,actor,[""Iguna""]),(nm5198421,actor,[""Maruti""])"
tt11702612	The Best of L.A.A.F Volume 1	The Best of L.A.A.F Volume 1	2020	50	Animation	7.7	16	nm11314206,nm6242822,nm10489045,nm11314205,nm9004596,nm11131215,nm7980654,nm9775027,nm11314204,nm8292381	\N	
tt11703050	The House	The House	2022	97	Animation,Comedy,Drama	6.8	24139	nm0046469,nm2809195,nm3548166,nm2808505	nm0909629,nm2809195,nm2808505,nm3548166,nm3132183,nm0046469	"(nm5301405,actress,[""Mabel (segment \""I\"")""]),(nm0328828,actor,[""Raymond (segment \""I\"")""]),(nm0086865,actress,[""Penelope (segment \""I\"")""]),(nm13448307,actress,[""Isobel (segment \""I\"")""]),(nm0372423,actor,[""Mr. Thomas (segment \""I\"")""]),(nm3992182,actor,[""Georgie (segment \""I\"")""]),(nm0170789,actress,[""Great Aunt Eleanor (segment \""I\"")""]),(nm0001669,actress,[""Aunt Clarice (segment \""I\"")""]),(nm2050929,actor,[""Uncle Lucien""]),(nm2050929,actor,[""Flemish Workers (segment \""I\"")""]),(nm13230504,actor,[""Van Schoonbeek (segment \""I\"")""])"
tt11710070	Riki the Rhino	Riki Rhino	2020	92	Adventure,Animation,Family	5.6	81	nm11317523	nm2935111,nm11317526,nm0002752,nm1427379	"(nm2518587,actress,[""Riki""]),(nm2518587,actress,[""Riki""]),(nm6940517,actor,[""Riki""]),(nm7241698,actor,[""Beni""]),(nm0721900,actor,[""Beni""]),(nm0721900,actor,[""Beni""]),(nm3029720,actor,[""Mr. Jak""]),(nm8746193,actor,[""Jathul""]),(nm7609217,actor,[""Bogeng""]),(nm11317524,actress,[""Rara""]),(nm5862876,actress,[""Bebeb""]),(nm7484396,actor,[""Grada""])"
tt11710090	Nussa: The Movie	Nussa: The Movie	2021	107	Adventure,Animation,Comedy	7.2	606	nm9411361	nm12638951,nm12897259,nm9411361,nm12952257,nm8503902,nm6579202	"(nm10199212,actor,[""Nussa""]),(nm10282155,actress,[""Rara""]),(nm12639328,actress,[""Umma""]),(nm10193931,actor,[""Jonni""]),(nm12639329,actor,[""Abdul""]),(nm9561935,actress,[""Syifa""]),(nm1245077,actress,[""Mama Jonni""]),(nm3022234,actor,[""Papa Jonni""]),(nm3023711,actress,[""Tante Dewi""]),(nm9357525,actress,[""Ibu Anggi""])"
tt1171258	Odwrócona góra albo film pod strasznym tylulem	Odwrócona góra albo film pod strasznym tylulem	2000	77	Animation	6.9	43	nm0303542	nm0303542,nm0631100	
tt1171260	Prosze slonia	Prosze slonia	1979	63	Animation	6.5	62	nm1729111	nm1729111,nm0404170,nm1371101,nm3127705,nm0637433,nm0805291,nm2556828	"(nm0072250,actor,[""Dominik""]),(nm1671673,actress,[""Pinio""]),(nm0477173,actress,[""Mama""]),(nm0585239,actor,[""Tata""])"
tt1171264	Tajemnica szyfru Marabuta	Tajemnica szyfru Marabuta	1980	76	Animation	6.3	46	nm0937556	nm0937556	"(nm0093872,actor,[""Kajetan Chrumps""]),(nm2715941,actor,[""kot Makawity""]),(nm0538048,actor,[""Glus""]),(nm0935088,actress,[""Malwinka""]),(nm0822287,actor,[""Fikander""]),(nm0935090,actress,[""fumica Lala""]),(nm12982973,actor,[""fum Tluscioch""]),(nm0198813,actor,[""Stary Wrobel""]),(nm0322895,actor,[""Narrator""]),(nm0477173,actress,[""Molesta Zgrzypik""])"
tt1171265	Tytus, Romek i A'Tomek wsród zlodziei marzen	Tytus, Romek i A'Tomek wsród zlodziei marzen	2002	74	Animation	5.5	106	nm0303542	nm12255078,nm2078983	"(nm0464945,actor,[""Tytus""]),(nm0538875,actor,[""Romek""]),(nm0309168,actor,[""A'Tomek""]),(nm0161607,actor,[""Prince Saligia""]),(nm0392250,actor,[""Copernicus Monument""]),(nm0821673,actress,[""Great Caries""]),(nm0054007,actor,[""Oliviero""]),(nm0843855,actor,[""Profesor T'Alent""]),(nm0194532,actor,[""Teacher""]),(nm3134746,actor,[""Daddy""])"
tt11714790	Juliet and the King	Juliet and the King	2025	90	Animation	4.5	15	nm7391788	nm7391788	(nm1794495,actor,\N),(nm2208151,actress,\N)
tt1172203	Sita Sings the Blues	Sita Sings the Blues	2008	82	Animation,Comedy,Fantasy	7.6	5044	nm1315434	nm1315434,nm1033349	"(nm2965970,actor,[""Narrator - Shadow Puppet 1""]),(nm2966762,actress,[""Narrator - Shadow Puppet 2""]),(nm1054473,actor,[""Narrator - Shadow Puppet 3""]),(nm0787470,actress,[""Sita""]),(nm1021678,actor,[""Dave""]),(nm1021678,actor,[""Dasharatha""]),(nm1021678,actor,[""Ravana""]),(nm1136881,actress,[""Surphanaka""]),(nm1217827,actor,[""Rama""]),(nm1138455,actor,[""Mareecha""]),(nm1138455,actor,[""Hanuman""]),(nm3100538,actress,[""Luv""]),(nm3100538,actress,[""Kush""])"
tt1172587	Delhi Safari	Delhi Safari	2012	96	Adventure,Animation,Comedy	5.5	2068	nm0012541	nm0012541,nm3138921,nm0223475,nm1330994,nm1179457	"(nm0332871,actor,[""Bajrangi""]),(nm0451379,actor,[""Alex""]),(nm0007107,actress,[""Begum""]),(nm1224082,actor,[""Bagga""]),(nm2463153,actress,[""Yuvraj""]),(nm0795661,actor,[""Bharela""]),(nm0592799,actor,[""Marela""]),(nm1795232,actor,[""Hawa Hawai""]),(nm0159159,actor,[""Kaalia""]),(nm0223475,actor,[""Jari Booti Baba""])"
tt11727004	Pinkfong and Baby Shark's Space Adventure	Pinkfong and Baby Shark's Space Adventure	2019	66	Adventure,Animation,Family	4.4	145	nm12228864,nm12383856,nm12383857	\N	"(nm12228865,actor,\N),(nm0642601,actress,[""Pinkfong""]),(nm10629941,actor,[""Baby Shark""]),(nm10633849,actress,\N),(nm12228866,actor,\N),(nm3746219,actor,\N),(nm12043107,actress,[""Singer""]),(nm11408227,actress,[""Singer""]),(nm5092263,actor,[""Singer""]),(nm11757730,actor,[""Singer""])"
tt11727058	Miniforce: Dino King	Miniforce: Deeno the King of Dinosaurs	2020	73	Action,Adventure,Animation	6.9	22	nm8899901	\N	"(nm14074948,actress,[""Soo-ji""]),(nm14074948,actress,[""Suzy""])"
tt11731920	Hopz	Hopz	2020	60	Animation,Comedy,Family	4.6	19	nm11327332	nm1802130	"(nm3452531,actor,[""Fritz""]),(nm8252920,actress,[""Delly""]),(nm8252920,actress,[""Olive""]),(nm8252920,actress,[""Mittens""]),(nm9898052,actress,[""Buttercup""]),(nm9898052,actress,[""Peepz""]),(nm11327333,actor,[""Mittens""]),(nm11327336,actor,[""Teddy""]),(nm11329843,actress,[""Chicky""]),(nm11329843,actress,[""Peanut""]),(nm0853141,actress,[""Brooklyn""]),(nm0853141,actress,[""Cuddles""]),(nm11327337,actor,[""Bailey""])"
tt11736638	Four Souls of Coyote	Kojot négy lelke	2023	103	Action,Adventure,Animation	7.1	827	nm1556095	nm0073488,nm1556095	"(nm0029898,actress,[""HR Manager""]),(nm0029898,actress,[""HR Manager""]),(nm0071680,actor,[""Buffalo""]),(nm0071680,actor,[""Buffalo""]),(nm0071680,actor,[""Commander""]),(nm0071680,actor,[""Commander""]),(nm0071680,actor,[""Wolf""]),(nm0071680,actor,[""Wolf""]),(nm0072829,actor,[""Lightning""]),(nm0072829,actor,[""Lightning""]),(nm0072829,actor,[""Mountain Lion""]),(nm0072829,actor,[""Mountain Lion""]),(nm0072829,actor,[""Grandson""]),(nm0072829,actor,[""Grandson""]),(nm14345007,actor,[""Coyote""]),(nm14345007,actor,[""Coyote""]),(nm1483134,actor,[""Bölény és Parancsnok""]),(nm1372605,actor,[""Kojot""]),(nm0136482,actor,[""Grandpa""]),(nm0136482,actor,[""Grandpa""]),(nm0136482,actor,[""Old Creator""]),(nm0136482,actor,[""Old Creator""]),(nm1096155,actor,[""Villám""]),(nm1839741,actor,[""Farkas""]),(nm1775361,actor,[""Kapitány és Ügyvéd""])"
tt11737594	April Fools Fright	April Fools Fright	2020	71	Animation,Comedy,Family	3.9	15	nm11329806	nm1802130	"(nm6367789,actor,\N),(nm13564152,actress,[""Fred the Mummy""]),(nm13564152,actress,[""Senior Tobias the Skeleton""])"
tt11737766	Atlantis Untold	Atlantis Untold	2019	124	Adventure,Animation,Family	4.7	39	nm11329927,nm11329928	nm11329927,nm11329929	"(nm13427242,actor,[""Bill Vennings""]),(nm13427234,actress,[""Athirdia""]),(nm13427249,actor,[""Christopher""]),(nm13427239,actress,[""Minnie""]),(nm13427232,actress,[""Rimsit""]),(nm13427243,actor,[""Captain Starke""]),(nm13427236,actress,[""Baby Jack and baby Skye""]),(nm13427237,actress,[""The Bluebird of Happiness""]),(nm11531086,actor,[""Phillip at the fireside""]),(nm13427229,actress,[""Clementia 'Clemmie'""])"
tt11738338	Groundhog Dave 2	Groundhog Dave 2	2020	68	Animation,Comedy	6.1	34	nm9909259	nm1802130	
tt1174954	Resident Evil: Degeneration	Baiohazâdo: Dijenerêshon	2008	98	Action,Animation,Horror	6.4	33902	nm0436780	nm1591046,nm0586353,nm1299423,nm1214880,nm2475348,nm1398329,nm2041812,nm1306714,nm1400430,nm8788080	"(nm0580444,actor,[""Leon S. Kennedy""]),(nm0183750,actress,[""Claire Redfield""]),(nm1154161,actress,[""Angela Miller""]),(nm1886746,actor,[""Curtis Miller""]),(nm0293342,actor,[""Frederic Downing""]),(nm0741398,actress,[""Rani Chawla""]),(nm0815040,actor,[""Senator Ron Davis""]),(nm1086483,actress,[""Ingrid Hunnigan""]),(nm0569479,actress,[""Aunt""]),(nm0089707,actor,[""Greg Glenn""])"
tt1174992	Gekijouban Harukanaru toki no naka de: Maihitoyo	Gekijouban Harukanaru toki no naka de: Maihitoyo	2006	100	Animation	5.4	31	nm0794000	\N	"(nm0442808,actress,[""Akane Motomiya""]),(nm0586528,actor,[""Minamoto no Yorihisa""]),(nm0782840,actor,[""Tenma Morimura""]),(nm0847175,actor,[""Inori""]),(nm0395950,actor,[""Eisen""]),(nm0409287,actor,[""Tachibana no Tomomasa""]),(nm1411545,actor,[""Emperor""]),(nm0410907,actor,[""Abe no Yasuaki""]),(nm0465631,actress,[""Fujihime""]),(nm1327639,actor,[""Shimon Nagareyama""])"
tt11749986	Spaced Cats	Spaced Cats	2020	69	Animation,Comedy,Sci-Fi	3.9	43	nm2209837	nm12705630,nm1802130	"(nm9844080,actress,[""Boom Boom""]),(nm11335840,actress,[""Bubbles""]),(nm3452531,actor,[""Blitz""]),(nm3452531,actor,[""Dab""]),(nm2993483,actor,[""Dank""]),(nm11335839,actor,[""Dark Vapor""]),(nm5077458,actor,[""Emperor Trump""]),(nm5077458,actor,[""Katastrophe""]),(nm11335838,actor,[""Linx""]),(nm11335837,actress,[""Los Miraculos""]),(nm12705740,actor,[""Protester""]),(nm12705741,actor,[""Sticky Icky""])"
tt11754352	Osmar, the First Slice of the Loaf: The Movie	Osmar, the First Slice of the Loaf: The Movie	2019	80	Animation,Comedy	7.3	53	nm1641305	nm8549650	"(nm1303983,actress,[""Josie""]),(nm0684654,actor,[""Giardini""]),(nm1795849,actor,[""Stevie""]),(nm0578082,actor,[""Osmar""]),(nm4890672,actor,[""McGrand""])"
tt11760836	Easterland 2	Easterland 2	2020	70	Animation,Family	3.7	14	nm11339834	nm1802130	
tt1176453	Race	Race	2007	99	Animation,Sci-Fi	4.3	195	nm0104068,nm0375997	nm0806973,nm1084729,nm0104068	"(nm1054610,actor,[""Trance Caldron""]),(nm1054610,actor,[""Bradford""]),(nm1054610,actor,[""Cmdr. Chad""]),(nm3825671,actor,[""Lord Helter""]),(nm0417018,actor,[""Samuel Potter""]),(nm0806973,actress,[""Stash""]),(nm0224414,actress,[""Sola""]),(nm0224414,actress,[""Drayka""]),(nm1905516,actor,[""Frikes""]),(nm1905516,actor,[""Gortak""]),(nm3819799,actor,[""Chancellor Nedon""]),(nm3819799,actor,[""Partak""]),(nm3819619,actress,[""Chenti""]),(nm0028131,actress,[""T.E.S. Computer""]),(nm0104068,actor,[""Additional Voices""])"
tt11766318	Homeward	Homeward	2020	81	Adventure,Animation,Family	2.5	471	nm5409246	nm3199560,nm0490375	"(nm0005129,actor,[""Lloyd Lightspinner""]),(nm4097598,actor,[""Barl Lightspinner""]),(nm0514605,actress,[""Scrap""]),(nm0514605,actress,[""Grandma""]),(nm0514605,actress,[""Edna""]),(nm0235006,actor,[""Rolf""]),(nm1384079,actor,[""Thomble""]),(nm6930893,actor,[""Heap""]),(nm6930893,actor,[""Hermy""]),(nm0338381,actor,[""Principal Ashford""]),(nm2063780,actor,[""Hero""]),(nm1173971,actress,[""Star""]),(nm1722331,actor,[""Captain Severus""]),(nm1722331,actor,[""Captain Tad""]),(nm1722331,actor,[""Vrax""])"
tt11777920	Dogtanian and the Three Muskehounds	D'Artacán y los tres mosqueperros	2021	84	Animation,Family,Romance	5.2	513	nm2285431,nm1345076	nm0486007,nm0241416	"(nm2169499,actor,[""D'Artacan""]),(nm2169499,actor,[""Pom""]),(nm0431334,actor,[""Padre de D'Artacan""]),(nm0194571,actress,[""Madre de D'Artacan""]),(nm0194571,actress,[""Dama de la Reina""]),(nm12897276,actor,[""Rofty""]),(nm12897276,actor,[""Guardia del Cardenal""]),(nm12897276,actor,[""Contrabandistas""]),(nm1617448,actress,[""Juliette""]),(nm4895173,actress,[""Milady de Winter""]),(nm2471821,actor,[""Conde de Rochefort""]),(nm0133996,actor,[""Treville""]),(nm0422938,actor,[""Pontos""]),(nm0422938,actor,[""Mosqueperros""]),(nm0675741,actor,[""Dogos""]),(nm0675741,actor,[""Mosqueperros""])"
tt11792512	Maya the Bee 3: The Golden Orb	Maya the Bee 3: The Golden Orb	2021	88	Adventure,Animation,Comedy	5.1	459	nm0165866	nm1135355,nm0165866,nm1168930,nm4964824,nm1982311	"(nm5795532,actress,[""Maya""]),(nm3258860,actor,[""Willi""]),(nm5958979,actor,[""Crawley""]),(nm4964824,actress,[""Miss Cassandra""]),(nm0164838,actress,[""Queen""]),(nm3913317,actor,[""Colonel""]),(nm0242186,actor,[""Barney""]),(nm0172259,actor,[""Arnie""]),(nm9592542,actor,[""Chomp""]),(nm3644235,actress,[""Rumba""])"
