tconst	titleType	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person	oscarNominations	oscarWins
tt9777644	movie	Da 5 Bloods	Da 5 Bloods	2020	154	Adventure,Drama,War	6.5	56172	nm0000490	nm0082677,nm0210290,nm0932551,nm0000490,nm1247793	"(nm0005148,actor,[""Paul""]),(nm3718007,actor,[""David""]),(nm0676370,actor,[""Otis""]),(nm0507592,actor,[""Eddie""]),(nm0926086,actor,[""Melvin""]),(nm0858048,actress,[""Hedy""]),(nm3236159,actor,[""Simon""]),(nm0701747,actor,[""Seppo""]),(nm1248798,actor,[""Vinh Tran""]),(nm3720887,actress,[""Tiên Luu""])"	1	0
tt11924384	short	The Long Goodbye	The Long Goodbye	2020	13	Drama,Mystery,Short	7.2	3400	nm4090848	nm4090848,nm1981893	"(nm1975269,actor,[""Paramilitary""]),(nm9362379,actor,[""Muslim Father""]),(nm12666304,actor,[""Nas""]),(nm2218926,actor,[""Police Officer""]),(nm1981893,actor,[""Riz""]),(nm0080438,actress,[""Mum""]),(nm7703116,actress,[""Brother's friend""]),(nm2697883,actress,[""Khadija""]),(nm8701411,actress,[""Fatima""]),(nm12666303,actor,[""Dad""])"	1	1
tt8580274	movie	Eurovision Song Contest: The Story of Fire Saga	Eurovision Song Contest: The Story of Fire Saga	2020	123	Comedy,Music	6.5	105982	nm0229694	nm0002071,nm0824482	"(nm0002071,actor,[""Lars Erickssong""]),(nm1046097,actress,[""Sigrit Ericksdóttir""]),(nm1405398,actor,[""Alexander Lemtov""]),(nm0675409,actor,[""Victor Karlosson""]),(nm0000112,actor,[""Erick Erickssong""]),(nm0959963,actor,[""Neils Brongus""]),(nm3562015,actress,[""Mita Xenakis""]),(nm0423975,actor,[""Jorn""]),(nm1155349,actor,[""Policeman - Arnar""]),(nm1416215,actress,[""Katiana Lindsdóttir""])"	1	0
tt11884670	short	Genius Loci	Genius Loci	2020	16	Animation,Fantasy,Short	6.2	1312	nm3352576	nm3352576,nm2834372	"(nm5961237,actress,[""Reine""]),(nm11388797,actress,[""Rosie""]),(nm3582575,actress,[""Mouna""])"	1	0
tt8633462	movie	Quo Vadis, Aida?	Quo Vadis, Aida?	2020	101	Drama,History,War	8.0	40393	nm1120092	nm1120092,nm2395951	"(nm1655668,actress,[""Aida Selmanagic""]),(nm0048081,actor,[""Nihad Selmanagic""]),(nm3113678,actor,[""Hamdija Selmanagic""]),(nm8609804,actor,[""Sejo Selmanagic""]),(nm0374949,actor,[""Colonel Karremans""]),(nm0858247,actor,[""Major Franken""]),(nm0410667,actor,[""General Ratko Mladic""]),(nm0352967,actor,[""Joka""]),(nm0124453,actor,[""Colonel Dr. Robben""]),(nm2826638,actor,[""Captain Mintjes""])"	1	0
tt11383280	short	Please Hold	Please Hold	2020	19	Comedy,Drama,Sci-Fi	7.2	2250	nm4944814	nm4944814,nm11049074	"(nm3850846,actor,[""Mateo""]),(nm0129522,actress,[""Mamá Torres""]),(nm0602265,actor,[""Papá Torres""]),(nm13520600,actor,[""Guillermo Lima""]),(nm1345026,actor,[""Ben Saperstein""]),(nm3128159,actor,[""Automated Public Defender""]),(nm12632832,actor,[""Correcticorp AI""]),(nm4019508,actor,[""Various""]),(nm6815657,actor,[""'Ready-to-Win' Commercial""]),(nm13677151,actress,[""Onlooker""])"	1	0
tt9770150	movie	Nomadland	Nomadland	2020	107	Drama	7.3	192636	nm2125482	nm2125482,nm9572798	"(nm0000531,actress,[""Fern""]),(nm0000657,actor,[""Dave""]),(nm9584508,actress,[""Linda""]),(nm11894469,actor,[""Gay""]),(nm11894470,actress,[""Patty""]),(nm11894471,actress,[""Angela""]),(nm11894472,actor,[""Carl""]),(nm11894473,actor,[""Doug""]),(nm11894474,actor,[""Ryan""]),(nm11894475,actress,[""Teresa""])"	6	3
tt8923484	movie	Crip Camp	Crip Camp	2020	106	Documentary,History	7.7	8485	nm0495898,nm1011820	nm0495898,nm1011820,nm3251765	nan	1	0
tt11962160	short	The Letter Room	The Letter Room	2020	33	Comedy,Drama,Short	6.8	3275	nm4895825	nm4895825	"(nm1209966,actor,[""Richard""]),(nm0790057,actress,[""Rosita""]),(nm2693238,actor,[""Cris""]),(nm0318780,actor,[""Don""]),(nm9339750,actor,\N),(nm0302153,actress,[""Irene""]),(nm1479034,actor,[""Jackson""]),(nm4339048,actor,[""Ray""]),(nm11656787,actor,[""Happy Birthday Singer""]),(nm11656788,actor,[""TV Personality""])"	1	0
tt3661394	movie	The One and Only Ivan	The One and Only Ivan	2020	95	Adventure,Comedy,Drama	6.6	13816	nm4824763	nm0925234,nm1184333	"(nm0005377,actor,[""Ivan""]),(nm0186505,actor,[""Mack""]),(nm5623883,actress,[""Thelma""]),(nm0451193,actress,[""Henrietta""]),(nm0925234,actor,[""Frankie""]),(nm0925234,actor,[""Passing Driver""]),(nm3236733,actor,[""Murphy""]),(nm0001401,actress,[""Stella""]),(nm0000545,actress,[""Snickers""]),(nm0000362,actor,[""Bob""]),(nm7567556,actress,[""Julia""])"	1	0
tt11643154	short	Colette	Colette	2020	24	Documentary,Drama,History	7.1	1607	nm1818348	nm1818348	nan	1	1
tt2948372	movie	Soul	Soul	2020	100	Adventure,Animation,Comedy	8.0	406233	nm0230032,nm5358492	nm0230032,nm0428873,nm5358492	"(nm0004937,actor,[""Joe""]),(nm0275486,actress,[""22""]),(nm0636218,actor,[""Moonwind""]),(nm1344302,actress,[""Terry""]),(nm0103797,actress,[""Counselor Jerry""]),(nm1547964,actor,[""Counselor Jerry""]),(nm0711118,actress,[""Libba""]),(nm0712603,actor,[""Dez""]),(nm0859821,actor,[""Curley""]),(nm0000291,actress,[""Dorothea""])"	3	2
tt9214832	movie	Emma.	Emma.	2020	124	Comedy,Drama,Romance	6.7	67007	nm2127315	nm7414254,nm0000807	"(nm5896355,actress,[""Emma Woodhouse""]),(nm1926865,actor,[""Mr. Knightley""]),(nm5301405,actress,[""Harriet Smith""]),(nm4853066,actor,[""Mr. Elton""]),(nm4360085,actor,[""Frank Churchhill""]),(nm1635000,actress,[""Miss Bates""]),(nm0631490,actor,[""Mr. Woodhouse""]),(nm0001291,actor,[""Mr. Weston""]),(nm2247629,actress,[""Miss Taylor""]),(nm2247629,actress,[""Mrs. Weston""]),(nm3806097,actress,[""Jane Fairfax""])"	2	0
tt14825972	short	Boxballet	BoksBalet	2020	15	Animation,Drama,Romance	6.7	1007	nm6436434	nm6436434,nm12652645	nan	1	0
tt11474480	short	The Present	Al-hadiya	2020	24	Drama,Short	7.6	4158	nm9048529	nm9048529,nm4825738	"(nm2759746,actor,[""Yusuf Khalidi""]),(nm9511875,actress,[""Yasmin""]),(nm9466429,actress,[""Noor""]),(nm13306142,actor,\N),(nm13306143,actor,\N),(nm13306144,actor,\N),(nm13306145,actor,\N),(nm3464883,actress,\N),(nm4162498,actor,\N),(nm13306147,actor,\N)"	1	0
tt11512676	short	Do Not Split	Do Not Split	2020	35	Documentary,Short	7.5	1751	nm4108371	nm14672833	nan	1	0
tt11416746	movie	Time	Time	2020	81	Biography,Documentary	6.8	6440	nm3797834	\N	nan	1	0
tt11394298	movie	The Mole Agent	El agente topo	2020	84	Documentary	7.5	9958	nm3073146	nm3073146	nan	1	0
tt7549996	movie	Judy	Judy	2019	118	Biography,Drama,Music	6.8	56546	nm3734458	nm3976567,nm1502455	"(nm0000250,actress,[""Judy Garland""]),(nm2976580,actress,[""Rosalyn Wilder""]),(nm1587729,actor,[""Mickey Deans""]),(nm0001722,actor,[""Sid Luft""]),(nm0002091,actor,[""Bernard Delfont""]),(nm0179549,actor,[""Louis B. Mayer""]),(nm4817257,actor,[""Burt Rhodes""]),(nm9763285,actress,[""Young Judy""]),(nm0638762,actor,[""Dan""]),(nm0148738,actor,[""Stan""])"	2	1
tt8163822	short	The Neighbors' Window	The Neighbors' Window	2019	21	Drama,Short	7.3	6439	nm1903582	nm1577156,nm1903582	"(nm1978694,actress,[""Alli""]),(nm2841791,actor,[""Jacob""]),(nm8943180,actress,[""The Neighbor""]),(nm3644286,actor,[""The Neighbor's Husband""]),(nm11294160,actress,[""Whitney""]),(nm11294161,actor,[""Tanner""]),(nm11294162,actress,[""Infant Luther""]),(nm11294163,actor,[""1 Year Old Luther""]),(nm10880734,actor,[""Funeral Home Worker #1""]),(nm8727831,actor,[""Funeral Home Worker #2""])"	1	1
tt7984734	movie	The Lighthouse	The Lighthouse	2019	109	Drama,Fantasy,Horror	7.4	281245	nm3211470	nm3211470,nm3220455	"(nm1500155,actor,[""Thomas Howard""]),(nm0000353,actor,[""Thomas Wake""]),(nm10840078,actress,[""Mermaid""]),(nm11125041,actor,[""Ephraim Winslow""]),(nm5777181,actress,[""Woman on the Rocks""]),(nm0164996,actor,[""Departing Wickie""]),(nm2652673,actor,[""Departing Assistant Wickie""]),(nm1860965,actor,[""Tender Mate""]),(nm2496005,actor,[""Tender Mate""]),(nm8257932,actor,[""Seagull""])"	1	0
tt4154796	movie	Avengers: Endgame	Avengers: Endgame	2019	181	Action,Adventure,Sci-Fi	8.4	1349252	nm0751577,nm0751648	nm1321655,nm1321656,nm0498278,nm0456158,nm0800209,nm1921680,nm3053444,nm2757098,nm0317493,nm4160687,nm1293367,nm1411347	"(nm0000375,actor,[""Tony Stark""]),(nm0000375,actor,[""Iron Man""]),(nm0262635,actor,[""Steve Rogers""]),(nm0262635,actor,[""Captain America""]),(nm0749263,actor,[""Bruce Banner""]),(nm0749263,actor,[""Hulk""]),(nm1165110,actor,[""Thor""]),(nm0424060,actress,[""Natasha Romanoff""]),(nm0424060,actress,[""Black Widow""]),(nm0719637,actor,[""Clint Barton""]),(nm0719637,actor,[""Hawkeye""]),(nm0000332,actor,[""James Rhodes""]),(nm0000332,actor,[""War Machine""]),(nm0748620,actor,[""Scott Lang""]),(nm0748620,actor,[""Ant-Man""]),(nm1212722,actor,[""Doctor Strange""]),(nm1569276,actor,[""T'Challa""]),(nm1569276,actor,[""Black Panther""])"	1	0
tt6016744	movie	The Edge of Democracy	The Edge of Democracy	2019	121	Documentary,History	7.3	16032	nm3525467	nm3525467,nm9237202,nm0054862,nm6682793,nm1590700,nm3319085,nm8685858	nan	1	0
tt7653254	movie	Marriage Story	Marriage Story	2019	137	Drama,Romance	7.9	359795	nm0000876	nm0000876	"(nm3485845,actor,[""Charlie Barber""]),(nm0424060,actress,[""Nicole Barber""]),(nm5005121,actress,[""Street Solicitor #1""]),(nm7309485,actor,[""Henry Barber""]),(nm0001728,actor,[""Theater Actor""]),(nm0536866,actor,[""Theater Actor""]),(nm2650183,actor,[""Theater Actor""]),(nm2316017,actress,[""Theater Actor""]),(nm3818969,actor,[""Theater Actor""]),(nm1921376,actor,[""Theater Actor""])"	6	1
tt8946378	movie	Knives Out	Knives Out	2019	130	Comedy,Crime,Drama	7.9	814095	nm0426059	nm0426059	"(nm0185819,actor,[""Benoit Blanc""]),(nm0262635,actor,[""Ransom Drysdale""]),(nm1869101,actress,[""Marta Cabrera""]),(nm0000130,actress,[""Linda Drysdale""]),(nm0788335,actor,[""Walt Thrombey""]),(nm0000467,actor,[""Richard Drysdale""]),(nm0001057,actress,[""Joni Thrombey""]),(nm3147751,actor,[""Lieutenant Elliott""]),(nm0001626,actor,[""Harlan Thrombey""]),(nm7692698,actress,[""Meg Thrombey""])"	1	0
tt9586294	movie	Better Days	Shaonian de ni	2019	135	Crime,Drama,Romance	7.6	15224	nm1229124	nm5528735,nm8430396,nm7163521,nm11642416,nm10729323	"(nm4082296,actress,[""Chen Nian""]),(nm3725393,actor,[""Xiao Bei""]),(nm7029055,actor,[""Zheng Yi""]),(nm11084812,actress,[""Wei Lai""]),(nm2336722,actress,[""Chen Nian's Mother""]),(nm1645275,actor,[""Lao Yang (Police Detective)""]),(nm11084814,actress,[""Hu Xiaodie""]),(nm11084813,actor,[""Li Xiang""]),(nm5149048,actress,[""Xu Miao""]),(nm11084815,actor,[""Da Kang""])"	1	0
tt8333746	movie	Pinocchio	Pinocchio	2019	125	Drama,Family,Fantasy	6.3	15349	nm0308520	nm0172830,nm0308520,nm0147592	"(nm9130105,actor,[""Pinocchio""]),(nm0000905,actor,[""Geppetto""]),(nm0660266,actor,[""Gatto""]),(nm0147592,actor,[""Volpe""]),(nm4297691,actress,[""Fata Turchina""]),(nm0698541,actor,[""Mangiafuoco""]),(nm8422389,actress,[""Fata Turchina bambina""]),(nm9046337,actor,[""Lucignolo""]),(nm3197909,actress,[""Lumaca""]),(nm0549591,actor,[""Grillo Parlante""]),(nm0549591,actor,[""Marionetta Pantalone""]),(nm0549591,actor,[""Coniglio""])"	2	0
tt8993180	short	A Love Song for Latasha	A Love Song for Latasha	2019	19	Biography,Documentary,Drama	6.8	2694	nm7630871	\N	(nm10019947,actress,\N)	1	0
tt6105098	movie	The Lion King	The Lion King	2019	118	Adventure,Animation,Drama	6.8	282337	nm0269463	nm0622288,nm0575293,nm0731271,nm0941314	"(nm2255973,actor,[""Simba""]),(nm0461498,actress,[""Nala""]),(nm0736622,actor,[""Pumbaa""]),(nm0252230,actor,[""Scar""]),(nm1056659,actor,[""Zazu""]),(nm0000469,actor,[""Mufasa""]),(nm0434712,actor,[""Rafiki""]),(nm0005569,actress,[""Sarabi""]),(nm6556377,actor,[""Young Simba""]),(nm8630978,actress,[""Young Nala""])"	1	0
tt6193408	movie	A Shaun the Sheep Movie: Farmageddon	A Shaun the Sheep Movie: Farmageddon	2019	86	Adventure,Animation,Comedy	6.8	16566	nm2192511,nm4503368	nm0123666,nm9473125,nm0326450,nm0661910	"(nm1017994,actor,[""Shaun""]),(nm1017994,actor,[""Timmy""]),(nm0816950,actor,[""The Farmer""]),(nm0816950,actor,[""Bitzer""]),(nm5105026,actress,[""Lu-La""]),(nm5105026,actress,[""Me-Ma""]),(nm5105026,actress,[""Additional Voices""]),(nm0361957,actress,[""Agent Red""]),(nm0361957,actress,[""Timmy's Mum""]),(nm1034076,actor,[""Mugg-1NS""]),(nm1034076,actor,[""Additional Voices""]),(nm0638762,actor,[""Nuts""]),(nm0916432,actor,[""Sheril""]),(nm0916432,actor,[""Ub-Oo""]),(nm1469295,actress,[""Hazel""]),(nm1469295,actress,[""Additional Voices""]),(nm0338425,actor,[""The Twins""]),(nm2410130,actor,[""Farmer John""]),(nm2410130,actor,[""Additional Voices""])"	1	0
tt8291806	movie	Pain and Glory	Dolor y gloria	2019	113	Drama	7.5	65425	nm0000264	nm0000264	"(nm0000104,actor,[""Salvador Mallo""]),(nm1292111,actor,[""Alberto Crespo""]),(nm0768614,actor,[""Federico Delgado""]),(nm1155977,actress,[""Mercedes""]),(nm0785565,actress,[""Jacinta""]),(nm10169302,actor,[""Eduardo""]),(nm10169301,actor,[""Salvador Mallo""]),(nm0004851,actress,[""Jacinta""]),(nm0005386,actress,[""Zulema""]),(nm0844845,actress,[""Beata""])"	2	0
tt3513548	movie	Richard Jewell	Richard Jewell	2019	131	Biography,Crime,Drama	7.5	102608	nm0000142	nm0712753,nm0107493,nm7471755,nm11296384	"(nm3236159,actor,[""Richard Jewell""]),(nm0005377,actor,[""Watson Bryant""]),(nm10263413,actor,[""Student""]),(nm5573623,actor,[""Student""]),(nm0337705,actor,[""Dr. W. Ray Cleere""]),(nm1312575,actress,[""Kathy Scruggs""]),(nm0687772,actor,[""Brandon Walker""]),(nm0358316,actor,[""Tom Shaw""]),(nm0327020,actor,[""Dan Bennet""]),(nm3616206,actress,[""Nadya Light""])"	1	0
tt8404614	movie	The Two Popes	The Two Popes	2019	125	Biography,Comedy,Drama	7.6	137608	nm0576987	nm0565026	"(nm0000596,actor,[""Cardinal Jorge Bergoglio""]),(nm0000596,actor,[""Pope Francis""]),(nm0000164,actor,[""Cardinal Ratzinger""]),(nm0000164,actor,[""Pope Benedict""]),(nm1375877,actor,[""Younger Jorge Bergoglio""]),(nm0323483,actor,[""Cardinal Hummes""]),(nm0051822,actress,[""Lisabetta""]),(nm1160577,actress,[""Esther Ballestrino""]),(nm0769237,actor,[""Camerlengo""]),(nm0170781,actor,[""Cardinal Turkson""]),(nm0115797,actor,[""Cardinal Martini""]),(nm0868370,actor,[""Protodeacon Estevez""])"	3	0
tt7129636	short	Hair Love	Hair Love	2019	7	Animation,Comedy,Drama	7.4	7301	nm1525794,nm1155067,nm0807563	nm1525794	"(nm4793987,actress,[""Natural Hair Vlogger""]),(nm4793987,actress,[""Mom""])"	1	1
tt9204606	short	Life Overtakes Me	Life Overtakes Me	2019	39	Documentary,Short	6.5	2213	nm0361635,nm0760552	\N	nan	1	0
tt4520988	movie	Frozen II	Frozen II	2019	103	Adventure,Animation,Comedy	6.8	206747	nm0118333,nm1601644	nm1601644,nm0026153,nm0118333,nm0809205,nm2844448,nm0520188,nm2284377	"(nm0068338,actress,[""Anna""]),(nm0579953,actress,[""Elsa""]),(nm1265802,actor,[""Olaf""]),(nm2676147,actor,[""Kristoff""]),(nm1250791,actor,[""Mattias""]),(nm0939697,actress,[""Iduna""]),(nm0000547,actor,[""Agnarr""]),(nm0000588,actress,[""Yelena""]),(nm0728762,actor,[""Ryder""]),(nm7847287,actress,[""Honeymaren""])"	1	0
tt6751668	movie	Parasite	Gisaengchung	2019	132	Drama,Thriller	8.5	1054911	nm0094435	nm0094435,nm8243301	"(nm0814280,actor,[""Ki Taek""]),(nm1310525,actor,[""Dong-ik""]),(nm1856097,actress,[""Yeon Kyo""]),(nm6079248,actor,[""Ki Woo""]),(nm6476224,actress,[""Ki Jung""]),(nm5744538,actress,[""Moon Gwang""]),(nm4525883,actress,[""Chung Sook""]),(nm3745391,actor,[""Geun Se""]),(nm7616095,actress,[""Da Hye""]),(nm10700274,actor,[""Da Song""])"	6	4
tt4777008	movie	Maleficent: Mistress of Evil	Maleficent: Mistress of Evil	2019	119	Adventure,Drama,Family	6.6	125504	nm1461392	nm0941314,nm1406764,nm2873116,nm0674518,nm0052520,nm0382548,nm0670328,nm0672093,nm0727370,nm0780799,nm0942723,nm2414279	"(nm0001401,actress,[""Maleficent""]),(nm1102577,actress,[""Aurora""]),(nm6170168,actor,[""Prince Philip""]),(nm0000201,actress,[""Queen Ingrith""]),(nm0727165,actor,[""Diaval""]),(nm0252230,actor,[""Conall""]),(nm4534098,actor,[""Borra""]),(nm0512305,actor,[""King John""]),(nm1408543,actor,[""Percival""]),(nm2893183,actress,[""Gerda""])"	1	0
tt6394270	movie	Bombshell	Bombshell	2019	109	Biography,Drama	6.8	131547	nm0005366	nm1017488	"(nm0000234,actress,[""Megyn Kelly""]),(nm0000173,actress,[""Gretchen Carlson""]),(nm3053338,actress,[""Kayla Pospisil""]),(nm0001475,actor,[""Roger Ailes""]),(nm0005049,actress,[""Susan Estrich""]),(nm0000532,actor,[""Rupert Murdoch""]),(nm0571952,actress,[""Jess Carr""]),(nm0110168,actress,[""Beth Ailes""]),(nm5735148,actress,[""Lily Balin""]),(nm6617420,actor,[""Julia Clarke""])"	3	1
tt5363618	movie	Sound of Metal	Sound of Metal	2019	120	Drama,Music	7.7	159310	nm2942187	nm2942187,nm3473150,nm0161834	"(nm1981893,actor,[""Ruben Stone""]),(nm4972453,actress,[""Lou""]),(nm0705152,actor,[""Joe""]),(nm4248765,actress,[""Diane""]),(nm0023832,actor,[""Richard Berger""]),(nm12066036,actor,[""Michael""]),(nm10248732,actress,[""Jenn""]),(nm10733406,actor,[""Shaheem""]),(nm5012884,actor,[""Harlan""]),(nm1452254,actor,[""The Man""])"	6	2
tt9617456	movie	For Sama	For Sama	2019	100	Biography,Documentary,War	8.5	13365	nm10408302,nm3117666	\N	"(nm13434452,actress,[""Soraida""])"	1	0
tt4729430	movie	Klaus	Klaus	2019	96	Adventure,Animation,Comedy	8.2	213005	nm0655053,nm3582089	nm0655053,nm2700235,nm2082813	"(nm0005403,actor,[""Jesper""]),(nm0799777,actor,[""Klaus""]),(nm0429069,actress,[""Alva""]),(nm0766005,actor,[""Mr. Ellingboe""]),(nm10520267,actress,[""Márgu""]),(nm0655053,actor,[""Pumpkin""]),(nm0655053,actor,[""Olaf""]),(nm0005172,actor,[""Mogens""]),(nm0000349,actress,[""Mrs. Krum""]),(nm9468053,actor,[""Ellingboe Boy""]),(nm8388409,actress,[""Ellingboe Girl 2""])"	1	0
tt4648786	movie	Harriet	Harriet	2019	125	Action,Biography,Drama	6.7	33288	nm0501435	nm0397322,nm0501435	"(nm7248827,actress,[""Harriet""]),(nm7248827,actress,[""Minty""]),(nm1847117,actress,[""Marie Buchanon""]),(nm1502434,actor,[""William Still""]),(nm7153679,actor,[""Gideon Brodess""]),(nm0676370,actor,[""Ben Ross""]),(nm0068599,actress,[""Rit Ross""]),(nm0234174,actor,[""Bigger Long""]),(nm0355645,actor,[""Walter""]),(nm0347375,actor,[""Thomas Garrett""]),(nm1604924,actor,[""Foxx""])"	2	0
tt8649186	movie	Corpus Christi	Boze Cialo	2019	115	Drama	7.7	22954	nm1717924	nm9946633	"(nm5849568,actor,[""Daniel""]),(nm1452458,actress,[""Lidia""]),(nm6264850,actress,[""Marta""]),(nm4250276,actor,[""'Pinczer'""]),(nm0476151,actress,[""Ewa Kobielski - the widow""]),(nm2643206,actor,[""Walkiewicz - the mayor""]),(nm0911976,actor,[""Priest""]),(nm1466093,actor,[""Father Tomasz""]),(nm10001040,actress,[""Marta's friend""]),(nm2007867,actress,[""Mother""])"	1	0
tt9280166	short	Feeling Through	Feeling Through	2019	18	Drama,Short	7.5	2156	nm3194313	nm3194313	"(nm4870444,actor,[""Tereek""]),(nm10259137,actor,[""Artie""]),(nm2259053,actor,[""Clay""]),(nm5112150,actor,[""J.R.""]),(nm2496692,actor,[""Bus Driver""]),(nm10694962,actor,[""Bodega Cashier""]),(nm2731528,actor,[""Homeless Man""]),(nm9843182,actor,[""Sleeping Man""])"	1	0
tt8579674	movie	1917	1917	2019	119	Action,Drama,War	8.2	724262	nm0005222	nm0005222,nm4880670	"(nm2835616,actor,[""Lance Corporal Blake""]),(nm1126657,actor,[""Lance Corporal Schofield""]),(nm0990547,actor,[""Sergeant Sanders""]),(nm0000147,actor,[""General Erinmore""]),(nm2553988,actor,[""Lieutenant Gordon""]),(nm5121393,actor,[""Sergeant Miller""]),(nm4078775,actor,[""NCO Baker""]),(nm6919812,actor,[""Private Stokes""]),(nm5037475,actor,[""NCO Harvey""]),(nm9419368,actor,[""Private Buchanan""])"	10	3
tt7083526	movie	Breakthrough	Breakthrough	2019	116	Biography,Drama	6.3	11453	nm0206259	nm10630088,nm1455356	"(nm8180159,actor,[""John Smith""]),(nm0333410,actor,[""Pastor Jason Noble""]),(nm0176164,actress,[""Neighbor Lady""]),(nm0371660,actor,[""Dr. Garrett""]),(nm0814807,actress,[""Mrs. Abbott""]),(nm0809401,actress,[""VP Nancy Benes""]),(nm3527541,actor,[""Joe Marrow""]),(nm1591496,actor,[""Tommy Shine""]),(nm1978680,actress,[""Joyce Smith""]),(nm0524197,actor,[""Brian Smith""])"	1	0
tt9351980	movie	American Factory	American Factory	2019	110	Documentary	7.4	24518	nm0091840,nm0717064	\N	nan	1	1
tt2935510	movie	Ad Astra	Ad Astra	2019	123	Adventure,Drama,Mystery	6.5	269673	nm0336695	nm0336695,nm1342473	"(nm0000093,actor,[""Roy McBride""]),(nm0000169,actor,[""H. Clifford McBride""]),(nm1550948,actress,[""Helen Lantos""]),(nm0000661,actor,[""Thomas Pruitt""]),(nm0253708,actress,[""Lorraine Deavers""]),(nm0000363,actor,[""Donald Stanford""]),(nm1334507,actor,[""Captain Lawrence Tanner""]),(nm1017646,actor,[""Willie Levant""]),(nm0632629,actor,[""Franklin Yoshida""]),(nm0004986,actress,[""Adjutant General Vogel""])"	1	0
tt10538710	short	White Eye	Ayn levana	2019	20	Drama,Short	7.3	1336	nm8781219	nm8781219	"(nm3581671,actor,[""Omer""]),(nm11960932,actor,[""Yunes""]),(nm5065692,actress,\N),(nm1981388,actor,\N),(nm9241833,actor,\N),(nm5811108,actor,\N),(nm6958353,actor,\N)"	1	0
tt1979376	movie	Toy Story 4	Toy Story 4	2019	100	Adventure,Animation,Comedy	7.6	296335	nm2155757	nm0005124,nm0004056,nm2155757,nm1445746,nm0429069,nm0566489,nm0405271,nm5403126	"(nm0000158,actor,[""Woody""]),(nm0000741,actor,[""Buzz Lightyear""]),(nm0001633,actress,[""Bo Peep""]),(nm0355024,actor,[""Forky""]),(nm1221047,actor,[""Ducky""]),(nm6421259,actress,[""Bonnie""]),(nm0376716,actress,[""Gabby Gabby""]),(nm1443502,actor,[""Bunny""]),(nm0000206,actor,[""Duke Caboom""]),(nm1280361,actress,[""Giggle McDimples""])"	2	1
tt1302006	movie	The Irishman	The Irishman	2019	209	Biography,Crime,Drama	7.8	451778	nm0000217	nm0001873,nm3153307	"(nm0000134,actor,[""Frank Sheeran""]),(nm0000199,actor,[""Jimmy Hoffa""]),(nm0000582,actor,[""Russell Bufalino""]),(nm0000172,actor,[""Angelo Bruno""]),(nm0005380,actor,[""Bill Bufalino""]),(nm0134072,actor,[""Skinny Razor""]),(nm0001593,actress,[""Older Peggy Sheeran""]),(nm0334318,actor,[""Anthony 'Tony Pro' Provenzano""]),(nm1368866,actress,[""Irene Sheeran""]),(nm1658935,actor,[""Robert Kennedy""]),(nm1658935,actor,[""RFK""])"	10	0
tt3224458	movie	A Beautiful Day in the Neighborhood	A Beautiful Day in the Neighborhood	2019	109	Biography,Drama,Family	7.2	91535	nm1716636	nm2873116,nm1406764,nm1754526,nm0736872	"(nm0722629,actor,[""Lloyd Vogel""]),(nm0000158,actor,[""Fred Rogers""]),(nm0177933,actor,[""Jerry Vogel""]),(nm1635244,actress,[""Andrea Vogel""]),(nm0687694,actress,[""Joanne Rogers""]),(nm0170186,actor,[""Bill Isler""]),(nm0538655,actress,[""Dorothy""]),(nm0087109,actress,[""Lorraine""]),(nm1406764,actor,[""Todd""]),(nm7912529,actress,[""Margy""])"	1	0
tt10009148	short	St. Louis Superman	St. Louis Superman	2019	28	Documentary,Drama,Short	6.7	500	nm3172182,nm0612731	\N	nan	1	0
tt3281548	movie	Little Women	Little Women	2019	135	Drama,Romance	7.8	265980	nm1950086	nm1950086,nm0017301	"(nm1519680,actress,[""Jo March""]),(nm0914612,actress,[""Meg March""]),(nm6073955,actress,[""Amy March""]),(nm7340546,actress,[""Beth March""]),(nm0000368,actress,[""Marmee March""]),(nm3154303,actor,[""Laurie""]),(nm0504832,actor,[""Mr. Dashwood""]),(nm0644022,actor,[""Father March""]),(nm3584268,actor,[""John Brooke""]),(nm0308039,actor,[""Friedrich Bhaer""])"	6	1
tt2584384	movie	Jojo Rabbit	Jojo Rabbit	2019	108	Comedy,Drama,War	7.9	465597	nm0169806	nm9862836,nm0169806	"(nm9877392,actor,[""Jojo""]),(nm5057169,actress,[""Elsa""]),(nm0424060,actress,[""Rosie""]),(nm0169806,actor,[""Adolf""]),(nm0005377,actor,[""Captain Klenzendorf""]),(nm2313103,actress,[""Fraulein Rahm""]),(nm0654295,actor,[""Finkel""]),(nm0580351,actor,[""Deertz""]),(nm9987228,actor,[""Yorki""]),(nm2554070,actor,[""Christoph""])"	6	1
tt2066051	movie	Rocketman	Rocketman	2019	121	Biography,Drama,Music	7.3	203143	nm0002077	nm0355822	"(nm5473782,actor,[""Elton John""]),(nm0068260,actor,[""Bernie Taupin""]),(nm0534635,actor,[""John Reid""]),(nm0397171,actress,[""Sheila""]),(nm0428121,actress,[""Ivy""]),(nm0533599,actor,[""Stanley""]),(nm1502204,actor,[""Fred""]),(nm10388022,actor,[""Young Reggie""]),(nm5598573,actor,[""Older Reggie""]),(nm2185462,actor,[""Ray Williams""])"	1	1
